name,price_mkd,image_url,in_stock
Gigabyte AORUS GeForce RTX 5090 STEALTH ICE 32GB GDDR7 HDMI/3xDP/DX12U/PCIe 5.0/WINDFORCE 3X White,299980,https://www.anhoch.com/storage/media/gv-n5090aorusstice-32gd.jpg,yes
Gigabyte Radeon RX 9060 XT GAMING OC ICE 16GB GDDR6/HDMI 2.1b/2xDP 2.1a/DX12U/PCIe 5.0/WINDFORCE 3X,32480,https://www.anhoch.com/storage/media/gv-r906xgamingocice-16gd.jpg,yes
Gigabyte GeForce RTX 5060 Ti AERO OC 8GB GDDR7 HDMI/3xDP/DX12U/PCIe 5.0/WINDFORCE 3X,31980,https://www.anhoch.com/storage/media/gv-n506taerooc-8gd.jpg,yes
Gigabyte AORUS GeForce RTX 5070 Ti MASTER 16G GDDR7 HDMI/3xDP/DX12U/PCIe 5.0/WINDFORCE 3X,81980,https://www.anhoch.com/storage/media/gv-n507taorusm-16gd.jpg,yes
Gigabyte Radeon RX 9060 XT GAMING OC 8GB GDDR6/HDMI 2.1b/2xDP 2.1a/DX12U/PCIe 5.0/WINDFORCE 3X,24980,https://www.anhoch.com/storage/media/gv-r9060xtgamingoc-8gd.jpg,yes
MSI GeForce RTX 5070 VENTUS 2X OC 12GB GDDR7/HDMI/3xDP/DX12U/PCIe 5.0/TORX FAN 5.0,42980,https://www.anhoch.com/storage/media/rtx507012gventus2xoc.jpg,yes
Sapphire AMD PURE Radeon RX 9070 GAMING OC 16GB GDDR6 2XHDMI/2xDP Dual-X PCIe 5.0 DX12U WHITE,44980,https://www.anhoch.com/storage/media/11349-02-20g.jpg,no
Sapphire AMD NITRO+ Radeon RX 9060 XT GAMING OC 16GB GDDR6 DP/2XHDMI Tri-X PCIe 5.0 DX12U,29980,https://www.anhoch.com/storage/media/11350-01-20g.jpg,no
MSI GeForce RTX 5070 Ti VENTUS 3X OC 16GB GDDR7/HDMI/3xDP/DX12U/PCIe 5.0/TORX FAN 5.0,67980,https://www.anhoch.com/storage/media/v531-092r.jpg,no
Gigabyte AORUS GeForce RTX 5090 MASTER ICE 32GB GDDR7 HDMI/3xDP/DX12U/PCIe 5.0/WINDFORCE 3X White,289980,https://www.anhoch.com/storage/media/gv-n5090aorusmice-32gd.jpg,no
Sapphire AMD PULSE Radeon RX 9060 XT GAMING OC 16GB GDDR6 2XHDMI/2xDP Dual-X PCIe 5.0 DX12U,29480,https://www.anhoch.com/storage/media/11350-03-20g.jpg,no
Gigabyte Radeon RX 9070 XT AORUS ELITE 16GB GDDR6/2xHDMI 2.1b/2xDP 2.1a/DX12U/PCIe 5.0/WINDFORCE 3X,54480,https://www.anhoch.com/storage/media/gv-r9070xtaoruse-16gd.jpg,no
Gigabyte Radeon RX 9070 XT GAMING OC 16GB GDDR6/2xHDMI 2.1b/2xDP 2.1a/DX12U/PCIe 5.0/WINDFORCE 3X,51980,https://www.anhoch.com/storage/media/gv-r9070xtgamingoc-16gd.jpg,no
Gigabyte GeForce RTX 5070 EAGLE OC ICE SFF 12GB GDDR7 HDMI/3xDP/DX12U/PCIe 5.0/WINDFORCE 3X,45980,https://www.anhoch.com/storage/media/gv-n5070eagleocice-12gd.jpg,no
Gigabyte GeForce RTX 5080 GAMING OC 16GB GDDR7 HDMI/3xDP/DX12U/PCIe 5.0/WINDFORCE 3X,97980,https://www.anhoch.com/storage/media/gv-n5080gamingoc-16gd.jpg,no
Gigabyte GeForce RTX 5090 GAMING OC 32GB GDDR7 HDMI/3xDP/DX12U/PCIe 5.0/WINDFORCE 3X,274980,https://www.anhoch.com/storage/media/gv-n5090gamingoc-32gd.jpg,no
Gigabyte GeForce RTX 5070 Ti GAMING OC 16G GDDR7 HDMI/3xDP/DX12U/PCIe 5.0/WINDFORCE 3X,69980,https://www.anhoch.com/storage/media/gv-n507tgamingoc-16gd.jpg,no
Gigabyte GeForce RTX 5060 Ti GAMING OC 16GB GDDR7 HDMI/3xDP/DX12U/PCIe 5.0/WINDFORCE 3X,38980,https://www.anhoch.com/storage/media/gv-n506tgamingoc-16gd.jpg,no
Gigabyte GeForce RTX 5060 Ti WINDFORCE 16GB GDDR7 HDMI/3xDP/DX12U/PCIe 5.0,37480,https://www.anhoch.com/storage/media/gv-n506twf2-16gd.jpg,no
Sapphire AMD PURE Radeon RX 9070 XT GAMING OC 16GB GDDR6 2XHDMI/2xDP Tri-X PCIe 5.0 DX12U White,51980,https://www.anhoch.com/storage/media/11348-02-20g.jpg,no
Sapphire AMD PULSE Radeon RX 9070 XT GAMING 16GB GDDR6 2XHDMI/2xDP Tri-X PCIe 5.0 DX12U,49980,https://www.anhoch.com/storage/media/11348-03-20g.jpg,no
Sapphire AMD PULSE Radeon RX 9070 GAMING 16GB GDDR6 2XHDMI/2xDP Dual-X PCIe 5.0 DX12U,43980,https://www.anhoch.com/storage/media/11349-03-20g.jpg,no
Gigabyte AORUS GeForce RTX 5090 XTREME WATERFORCE 32GB GDDR7 HDMI/3xDP/DX12U/PCIe 5.0/WINDFORCE 3X,289980,https://www.anhoch.com/storage/media/gv-n5090aorusxw-32gd.jpg,no
Gigabyte Radeon RX 9060 XT GAMING OC 16GB GDDR6/HDMI 2.1b/2xDP 2.1a/DX12U/PCIe 5.0/WINDFORCE 3X,30780,https://www.anhoch.com/storage/media/gv-r9060xtgamingoc-16gd.jpg,no
Gigabyte AORUS GeForce RTX 5080 MASTER 16GB GDDR7 HDMI/3xDP/DX12U/PCIe 5.0/WINDFORCE 3X,103980,https://www.anhoch.com/storage/media/gv-n5080aorusm-16gd.jpg,no
