name,price_mkd,image_url,in_stock
SSD M.2 Samsung NVMe 9100 Pro with Heatsink 2TB PCIe 5.0 x4,36980,https://www.anhoch.com/storage/media/mz-vap1t0cw3.jpg,no
"SSD 2.5"" Samsung 870 Evo 4TB SATA3 AES 256-bit Encr. 560R/530W",79980,https://www.anhoch.com/storage/media/mz77e4t0beu.jpg,no
SSD M.2 Samsung NVMe 9100 Pro with Heatsink 4TB PCIe 5.0 x4,54980,https://www.anhoch.com/storage/media/mz-vap1t0cw3.jpg,no
SSD M.2 Samsung NVMe 9100 Pro 4TB PCIe 5.0 x4,42980,https://www.anhoch.com/storage/media/mz-vap1t0bw-3.jpg,no
SSD M.2 Samsung NVMe 990 PRO 4TB PCIe 4.0 x4,39980,https://www.anhoch.com/storage/media/mzv9p4t0bw.jpg,no
SSD M.2 Samsung NVMe 990 PRO with Heatsink 4TB PCIe 4.0 x4,52980,https://www.anhoch.com/storage/media/mzv9p4t0cw.jpg,no
"SSD 2.5"" Verbatim Vi550 Series 256GB 7mm SATA3 560/460 MB/s",3280,https://www.anhoch.com/storage/media/vi5500.jpg,no
"SSD 2.5"" Verbatim Vi550 Series 512GB 7mm SATA3 520/500 MB/s",5980,https://www.anhoch.com/storage/media/vi5500.jpg,no
SSD M.2 Verbatim Vi3000 NVMe 1TB PCIe 3.0 x4 3100/2200 MB/s,6980,https://www.anhoch.com/storage/media/49375.jpg,no
SSD M.2 Verbatim Vi3000 NVMe 512GB PCIe 3.0 x4 3100/2200 MB/s,4680,https://www.anhoch.com/storage/media/49374.jpg,no
"SSD 2.5"" Samsung 870 Evo 250GB SATA3  AES 256-bit Encr. 560R/530W",7980,https://www.anhoch.com/storage/media/ssd-870-evo.jpg,no
"SSD 2.5"" Kingston KC600 Series 2048GB 7mm",28980,,no
SSD M.2 Verbatim Vi3000 NVMe 256GB PCIe 3.0 x4 3100/2200 MB/s,3480,https://www.anhoch.com/storage/media/49373.jpg,no
