name,price_mkd,image_url,source,in_stock
GPU Gigabyte Radeon RX 9060 XT GAMING OC 3 Fan 16GB GDDR6 2xDP/HDMI,29999,https://www.neptun.mk/2026/03/27/image-Photoroom-2026-03-26T152300.647_03d6ff82-2e02-46bd-99c8-178838d7a00a.png,neptun,no
Графичка картичка AMD Radeon PRO W7500 8GB GDDR6,30190,https://50cdn.gjirafamall.tech/images/c1da4222-769f-4c6e-9cf6-f6ed2e82de25/c1da4222-769f-4c6e-9cf6-f6ed2e82de25.jpeg,gjirafa50,yes
Графичка картичка Biostar GeForce RTX 3060 Ti 8GB GDDR6X,30490,https://50cdn.gjirafamall.tech/images/6e3112a3-8d96-4432-a91e-b08b14aefd48/6e3112a3-8d96-4432-a91e-b08b14aefd48.jpeg,gjirafa50,no
Графичка картичка PNY Quadro T1000 4GB GDDR6,30490,https://50cdn.gjirafamall.tech/images/a3a23f9a-94ae-4494-822a-9fb8e1af5ebe/a3a23f9a-94ae-4494-822a-9fb8e1af5ebe.jpeg,gjirafa50,no
ASUS DUAL-RTX5060TI-O8G,30599,https://setec-pos-web.fra1.cdn.digitaloceanspaces.com/88591_ASUS%20DUAL-RTX5060TI-O8G-01KMMS1BMNEFTN9AY711P71QAM.jpg,setec,yes
Графичка картичка Gigabyte Radeon RX 7600 XT Gaming OC 16GB GDDR6,30990,https://50cdn.gjirafamall.tech/images/689b1db0-9613-46a9-8658-2a8475441d3c/689b1db0-9613-46a9-8658-2a8475441d3c.jpeg,gjirafa50,no
"Графичка картичка GIGABYTE GeForce RTX 5060 AERO OC 8G, 8GB GDDR7, PCI-E 5.0",31390,https://50cdn.gjirafamall.tech/images/e5bb86d1-6bd5-463d-99e2-ae81111eba3e/e5bb86d1-6bd5-463d-99e2-ae81111eba3e.jpeg,gjirafa50,no
Графичка картичка XFX Speedster QICK 319 Radeon RX 7700 XT Black Edition 12GB GDDR6,32190,https://50cdn.gjirafamall.tech/images/8f755cde-253d-4dec-ba07-acdf8c7f84da/8f755cde-253d-4dec-ba07-acdf8c7f84da.jpeg,gjirafa50,no
"Kартичка за графика Gigabyte GeForce RTX 5060 Ti Windforce OC 8G, GDDR7, 8GB, PCI-E 5.0",32290,https://50cdn.gjirafamall.tech/images/e4ca2615-3a16-4785-a86d-bf14a296a6a8/e4ca2615-3a16-4785-a86d-bf14a296a6a8.jpeg,gjirafa50,no
ASUS PRIME-RX9060XT-O16G,32999,https://setec-pos-web.fra1.cdn.digitaloceanspaces.com/88463_ASUS PRIME-RX9060XT-O16G-01KBCEZN7J8NKDF49REXCC8HD9.jpg,setec,no
GPU ASUS Prime Radeon RX 9060 XT 16GB GDDR6 OC Edition 3 Fan 2xDP/HDMI (PRIME-RX9060XT-O16G),32999,https://www.neptun.mk/2026/07/09/fwebp_dde04be9-d79a-4d73-8505-3554b4e14592.png,neptun,no
"Графичка картичка Gigabyte GeForce RTX 5060 Windforce, 8GB, GDDR7, DLSS4, црна",33390,https://50cdn.gjirafamall.tech/images/84ccf769-aeeb-4bb6-a996-ee028abb8408/84ccf769-aeeb-4bb6-a996-ee028abb8408.jpeg,gjirafa50,no
