name,price_mkd,image_url,source,in_stock
Intel i5-14400 BOX LGA1700 20MB Cache 4.7GHz,15499,https://setec-pos-web.fra1.cdn.digitaloceanspaces.com/59111_0-01JVA78BVNX2HHD11H5K9G0E9F.webp,setec,yes
Intel Core Ultra 5 250K Plus no fan BOX,16499,https://setec-pos-web.fra1.cdn.digitaloceanspaces.com/88755_Intel%20Core%20Ultra%205%20250K%20no%20fan%20BOX-01KR15H9SEYQK4588NW2CV1HXA.jpg,setec,no
CPU AMD Ryzen 9 7900X no fan Box,17499,https://setec-pos-web.fra1.cdn.digitaloceanspaces.com/34420_0-01JVA6VPF8BK7BTJQ4RBQ3TS4B.webp,setec,yes
CPU AMD Ryzen 7 7800X 3D no fan tray,17499,https://setec-pos-web.fra1.cdn.digitaloceanspaces.com/58900_0-01JVA7802D6NR36KTMF4SKPXAP.webp,setec,yes
Intel Core Ultra 7 265KF no fan BOX,17999,https://setec-pos-web.fra1.cdn.digitaloceanspaces.com/61654_0-01JVA7DBFCF0GMN5CWBFYDFBG6.webp,setec,yes
Intel Core Ultra 7 265K no fan Tray,17999,https://setec-pos-web.fra1.cdn.digitaloceanspaces.com/63176_Intel Core Ultra 7 265K no fan Tray-01JZ09EHRJEZMHP2SQQ4T2X26R.jpg,setec,yes
Intel i7-14700F LGA1700X 33MB Cache 5.4GHz Box,18999,https://setec-pos-web.fra1.cdn.digitaloceanspaces.com/59110_0-01JVA78BGVXZVXYD4T84F9D2FT.webp,setec,yes
Intel Core Ultra 7 265K no fan BOX,18999,https://setec-pos-web.fra1.cdn.digitaloceanspaces.com/61656_0-01JVYD9D7RV9NGQV6KTZ9JYDR7.webp,setec,yes
CPU AMD Ryzen 7 7800X 3D no fan Box,20499,https://setec-pos-web.fra1.cdn.digitaloceanspaces.com/34425_0-01JVA6VQ6JYE5R07ANJH4DTX6M.webp,setec,yes
Intel i7-14700 BOX LGA1700X 33MB Cache 5.4GHz,20499,https://setec-pos-web.fra1.cdn.digitaloceanspaces.com/63748_Intel i7-14700 BOX LGA1700X 33MB Cache 5.4GHz-01K76E0T8EWSGA6890S34E6P3G.jpg,setec,no
