name,price_mkd,image_url,in_stock
MB Gigabyte B850M EAGLE WIFI6E ICE DDR5 AM5 8200MHz OC/2xM.2/BT5.3/2.5Gb/Type-C/PCIe 5.0/2xDP/HDMI,10980,https://www.anhoch.com/storage/media/b850meaglewf6eice.jpg,yes
MB Gigabyte B650 GAMING X AX V2 DDR5 AM5 8000MHz OC/3xM.2/WiFi/BT5.3/Type-C/PCIe 4.0/DP/HDMI,9980,https://www.anhoch.com/storage/media/gab650gamingxaxv2.jpg,yes
MB Gigabyte B650 EAGLE DDR5 AM5 7600MHz OC/3xM.2/USB3.2/Type-C/PCIe 4.0 DP/HDMI,8380,https://www.anhoch.com/storage/media/b650eagle.jpg,yes
MB Gigabyte X870 EAGLE WIFI7 AM5 DDR5 8000MHz OC/SATA3 3xM.2/ BT5.4/USB3.2/2.5Gb/PCIe 5.0/HDMI,15180,https://www.anhoch.com/storage/media/x870eaglewifi7.jpg,yes
MB Gigabyte B840M H AM5 DDR5 7200MHz OC M.2/USB3.2/PCIe 4.0/GBit/HDMI/DP,5880,https://www.anhoch.com/storage/media/b840mh.jpg,yes
MB Gigabyte B850 GAMING X WIFI6E DDR5 AM5 8200MHz OC/3xM.2/BT5.3/2.5Gb/Type-C/PCIe 5.0/DP/HDMI,12980,https://www.anhoch.com/storage/media/b850gamingxwifi6e.jpg,yes
MB Gigabyte B850 EAGLE WIFI6E DDR5 AM5 8200MHz OC/3xM.2/BT5.3/Gbit LAN/Type-C/PCIe 5.0/DP/HDMI,10980,https://www.anhoch.com/storage/media/b850eaglewifi6e.jpg,yes
MB Gigabyte B760M DS3H LGA1700 DDR5 7600MHz OC/SATA3/2xM.2/USB3.2/Type-C/PCIe 4.0/VGA/HDMI/2xDP,6780,https://www.anhoch.com/storage/media/gab760mds3hddr5.jpg,yes
MB Gigabyte B760 GAMING X GEN5 DDR5 LGA1700 7600MHz OC 3xM.2/USB3.2/Type-C/2.5Gb/PCIe 5./ DP/HDMI,8380,https://www.anhoch.com/storage/media/b760gamingxgen5.jpg,yes
MB Gigabyte X870 AORUS ELITE WIFI7 ICE AM5 DDR5 8000MHz OC/4xM.2/BT 5.4/USB3.2/PCIe 5.0/HDMI,18280,https://www.anhoch.com/storage/media/gax870aelitewf7i.jpg,yes
MB Gigabyte A520M DS3H V2 AM4 DDR4 4733MHz OC/SATA3/M.2/USB3.2/DP/HDMI/Gbit LAN,3780,https://www.anhoch.com/storage/media/gaa520mds3hv2.jpg,yes
MB Gigabyte X870 AORUS ELITE WIFI7 AM5 DDR5 8000MHz OC/4xM.2/BT5.4/USB3.2/PCIe 5.0/HDMI,18280,https://www.anhoch.com/storage/media/gax870aelitewifi7.jpg,yes
MB Gigabyte Z890 AORUS ELITE WIFI7 ICE LGA1851 DDR5 9200MHz OC/4xM.2/BT 5.4/2.5Gb/PCIe5.0/HDMI/DP,16780,https://www.anhoch.com/storage/media/z890aelitewf7ice.jpg,yes
MB Gigabyte B850 AORUS ELITE WIFI7 ICE DDR5 AM5 8200MHz OC/3xM.2/BT5.3/2.5Gb/Type-C/PCIe 5.0/DP,13580,https://www.anhoch.com/storage/media/b850aelitewf7ice.jpg,yes
MB Gigabyte B650 EAGLE AX DDR5 AM5 7600MHz OC/3xM.2/WIFI 6E/BT5.3/Type-C/PCIe 4.0 DP/HDMI,9180,https://www.anhoch.com/storage/media/b650eagleax.jpg,yes
MB Gigabyte B850M FORCE WIFI6E DDR5 AM5 X3D 9600MHz OC/3xM.2/2.5Gbit LAN/USB3.2/PCIe 5.0/HDMI/DP,9280,https://www.anhoch.com/storage/media/b850mforcewf6e.jpg,yes
MB Gigabyte H810M S2H DDR5 LGA1851 6400MHz/SATA3/M.2/USB3.2/Gbit LAN/PCIe 4.0/HDMI/DP/VGA,5880,https://www.anhoch.com/storage/media/h810ms2h.jpg,yes
"MB Gigabyte B650 AORUS ELITE AX ICE DDR5 AM5 8000MHz OC SATA3 3xM.2 WiFi 6E, BT 5.3 PCIe 5.0 HDMI/DP",11980,https://www.anhoch.com/storage/media/b650aeliteaxiceg10.jpg,yes
MB Gigabyte Z890 AERO G WIFI7 LGA1851 DDR5 9200MHz OC/5xM.2/BT 5.4/2x2.5Gb/PCIe5.0/HDMI/Thunderbolt4,20480,https://www.anhoch.com/storage/media/z890aerog.jpg,yes
MB Gigabyte B850 AORUS ELITE WIFI7 DDR5 AM5 8200MHz OC/3xM.2/BT5.3/2.5Gb/Type-C/PCIe 5.0/DP,14480,https://www.anhoch.com/storage/media/b850aelitewf7.jpg,yes
MB Gigabyte X870 GAMING X WIFI7 AM5 DDR5 8000MHz OC/SATA3/3xM.2/BT5.4/USB3.2/2.5Gb/PCIe 5.0/HDMI,16480,https://www.anhoch.com/storage/media/x870gamingxwifi7.jpg,yes
MB Gigabyte Z890 GAMING X WIFI7 LGA1851 DDR5 8800MHz OC/4xM.2/BT 5.4/2.5Gb/PCIe5.0/HDMI/DP,15480,https://www.anhoch.com/storage/media/z890gxwifi7.jpg,yes
MB Gigabyte B860M E LGA1851 DDR5 8800MHz OC/2xM.2/1Gbit LAN/PCIe4.0/HDMI/DP,6680,https://www.anhoch.com/storage/media/b860me.jpg,yes
MB Gigabyte X870E AORUS MASTER AM5 DDR5 8600MHz OC/SATA3/4xM.2/Type-C/WIFI 7/BT/5Gb/PCIe5.0 DP/HDMI,28980,https://www.anhoch.com/storage/media/x870eaorusmaster.jpg,yes
MB Gigabyte X870E AERO X3D WOOD AM5 DDR5 9000MHz OC/4xM.2/Type-C/WIFI 7/2x5Gb/PCIe5.0/HDMI,26980,https://www.anhoch.com/storage/media/x870eaeroxwood.jpg,yes
MB Gigabyte Z890 EAGLE WIFI7 LGA1851 DDR5 8800MHz OC/4xM.2/BT 5.4/2.5Gb/PCIe5.0/DP/Type-C,15280,https://www.anhoch.com/storage/media/z890eaglewifi7.jpg,yes
MB Gigabyte B850M AORUS ELITE WIFI6E ICE DDR5 AM5 8200MHz OC/2xM.2/BT5.3/2.5Gb/Type-C/PCIe 5.0/DP,12480,https://www.anhoch.com/storage/media/b850maeltwf6eice.jpg,yes
MB Gigabyte B860M AORUS ELITE WIFI6E ICE LGA1851 DDR5 9200MHz OC/3xM.2/BT 5.3/2.5Gb/PCIe5.0/HDMI/DP,12480,https://www.anhoch.com/storage/media/b860maeltwf6eice.jpg,yes
MB Gigabyte Z790 D AX LGA1700 DDR5 7600MHz OC/3xM.2/Type-C/WiFi6E/BT5.3/2.5Gb/PCIe5.0/HDMI/DP,10980,https://www.anhoch.com/storage/media/z790dax.jpg,yes
MB Gigabyte Z790 AORUS ELITE AX LGA1700 DDR5 7600MHz OC/4xM.2/Type-C/WiFi/BT/2.5Gb/PCIe5.0/HDMI/DP,13980,https://www.anhoch.com/storage/media/gaz790aeliteax.jpg,yes
MB Gigabyte Z790 EAGLE AX LGA1700 DDR5 7600MHz OC/3xM.2/Type-C/WiFi6E/BT5.3/2.5Gb/PCIe5.0/HDMI/DP,11680,https://www.anhoch.com/storage/media/z790eagleax.jpg,yes
MB Gigabyte Z890 EAGLE LGA1851 DDR5 8800MHz OC/4xM.2/USB3.2/2.5Gb/PCIe5.0/DP/Type-C,13480,https://www.anhoch.com/storage/media/z890eagle.jpg,yes
MB Gigabyte Z790 D LGA1700 DDR5 7600MHz OC/3xM.2/Type-C/USB3.2/PCIe 4.0/2.5Gb/HDMI/DP,9980,https://www.anhoch.com/storage/media/z790d.jpg,yes
MB Gigabyte Z890M GAMING X LGA1851 DDR5 8800MHz OC/3xM.2/USB3.2/Type-C/2.5Gb/PCIe5.0/HDMI/2xDP,12480,https://www.anhoch.com/storage/media/z890mgx.jpg,yes
MB ASRock H610M-H2/M.2 DDR4 LGA1700 3200MHz SATA3 M.2 USB3.2 GBit LAN PCIe 4.0 2xHDMI,3680,https://www.anhoch.com/storage/media/90-mxbp70-a0uayz.jpg,yes
MB Gigabyte H610M H DDR5 LGA1700 5600MHz/SATA3/M.2/USB3.2/Gbit LAN/PCIe 4.0/HDMI/VGA,4380,https://www.anhoch.com/storage/media/h610mh.jpg,yes
MB Gigabyte B550M K AM4 DDR4 4733MHz OC/2xM.2/Gbit LAN/USB3.2/PCIe 4.0/HDMI,4880,https://www.anhoch.com/storage/media/gab550mk.jpg,no
MB Gigabyte B550M DS3H R2 AM4 DDR4 4733MHz OC/SATA3/2xM.2/USB3.2/PCIe 4.0/HDMI/DP,5480,https://www.anhoch.com/storage/media/b550mds3hr2.jpg,no
MB MSI A520M-A PRO AM4 DDR4 4600MHz OC SATA3/M.2/USB 3.2/HDMI/DVI/Gbit LAN,3280,https://www.anhoch.com/storage/media/a520mapro.jpg,no
MB MSI PRO B840M-B AM5 DDR5 8000MHz OC/SATA3/2xM.2/USB 3.2/HDMI/VGA/2.5GBit LAN,5580,https://www.anhoch.com/storage/media/prob840m-b.jpg,no
MB Gigabyte Z890 AORUS ELITE WIFI7 LGA1851 DDR5 9200MHz OC/4xM.2/BT 5.4/2.5Gb/PCIe5.0/HDMI/DP/Type-C,16780,https://www.anhoch.com/storage/media/z890aelitewifi7.jpg,no
MB Gigabyte X870E AERO X3D DARK WOOD AM5 DDR5 9000MHz OC/4xM.2/Type-C/WIFI 7/2x5Gb/PCIe5.0/HDMI,26980,https://www.anhoch.com/storage/media/x870eaeroxdkwood.jpg,no
MB Gigabyte B650 UD AX DDR5 AM5 8000MHz OC/3xM.2/WIFI 6/BT5/Type-C/PCIe 4.0 DP/HDMI,7480,https://www.anhoch.com/storage/media/b650udax.jpg,no
"MB MSI MAG X870E TOMAHAWK WIFI 7 DDR5 AM5 8400MHz OC SATA3 4xM.2,USB 3.2/Type-C 5GBit HDMI/2xDP",22480,https://www.anhoch.com/storage/media/magx870etomahawkwifi.jpg,no
MB Gigabyte B550 GAMING X V2 AM4 DDR4 4733MHz OC SATA3 2xM.2 USB3.2/Type-C PCIe 4.0 HDMI/DVI,6180,https://www.anhoch.com/storage/media/gab550gamingxv2_1.jpg,no
