name,price_mkd,image_url,source,in_stock
"Процесор Intel Core i5-12600K, OEM",20690,https://50cdn.gjirafamall.tech/images/c1601ce7-6b94-4691-85dd-b320dffbbe5e/c1601ce7-6b94-4691-85dd-b320dffbbe5e.jpeg,gjirafa50,yes
Intel i9 13900KF LGA1700 36MB Cache 3.0GHz no fan Box,20995,https://setec-pos-web.fra1.cdn.digitaloceanspaces.com/33628_0-01JVW5WZV2D9K5BXATB09NMAZX.webp,setec,yes
CPU AMD Ryzen 7 7800X3D 8-Core 4.2GHz 96MB Cache AM5 w/o Cooler BOX,20999,https://www.neptun.mk/2024/11/12/images2_c27337ab-65a9-4439-9b4a-2e15936d7ecb.jpg,neptun,no
Intel Core Ultra 7 270K Plus  no fan BOX,20999,https://setec-pos-web.fra1.cdn.digitaloceanspaces.com/88754_Intel%20Core%20Ultra%207%20270K%20Plus%20no%20fan%20BOX-01KR15N9ZM5V7NWN4YG1XY46RE.jpg,setec,no
Intel i7-14700F TRAY LGA1700X 33MB Cache 5.4GHz,20999,https://setec-pos-web.fra1.cdn.digitaloceanspaces.com/61364_Intel i7-14700F TRAY LGA1700X 33MB Cache 5.4GHz-01K8NAM874TTPZZF1QTASJE3Y7.jpg,setec,yes
"Procesor AMD Ryzen 7 5700G, 3.8 GHz, 16 MB, BOX",21090,https://50cdn.gjirafamall.tech/images/e74eb8b9-2bb8-4aab-a45a-cc0e708544a1/e74eb8b9-2bb8-4aab-a45a-cc0e708544a1.jpeg,gjirafa50,yes
"Процесор Intel Core i5-14600K, 3,5 GHz, 24 MB, BOX",21090,https://50cdn.gjirafamall.tech/images/eb3c0c9e-2afb-4b2c-a2fe-f01deb0a33a1/eb3c0c9e-2afb-4b2c-a2fe-f01deb0a33a1.jpeg,gjirafa50,yes
"Procesor AMD Ryzen 7 5800X, 3.8GHz",21290,https://50cdn.gjirafamall.tech/images/597cae54-4818-40d2-96d9-f2b23e17f3a9/597cae54-4818-40d2-96d9-f2b23e17f3a9.jpeg,gjirafa50,no
"Procesor Intel Core i5-12500, 3 GHz, 18 MB, OEM",21390,https://50cdn.gjirafamall.tech/images/19658172-0b8d-4a0d-9904-e9c5001a13bc/19658172-0b8d-4a0d-9904-e9c5001a13bc.jpeg,gjirafa50,yes
"Процесор AMD Ryzen 7 8700G (100-100001236BOX), 4.2 GHz, 8 јадра, Socket AM5, 16 MB, BOX",21590,https://50cdn.gjirafamall.tech/images/9e654ac3-8fc3-4aa9-a42a-8790660b727a/9e654ac3-8fc3-4aa9-a42a-8790660b727a.jpeg,gjirafa50,yes
