name,price_mkd,image_url,in_stock
PSU 850W BE Quiet! Power Zone 2 80+ Platinum Full Modular,10280,https://www.anhoch.com/storage/media/bp007eu_1.jpg,yes
"PSU 850W Gigabyte P850GM Real Power, 80Plus GOLD, Modular, 120mm HYB Fan",6780,https://www.anhoch.com/storage/media/gpp850gm_1.jpg,yes
PSU 550W BE Quiet! System Power 11 80 Plus Bronze Black,4280,https://www.anhoch.com/storage/media/bp010eu_1.jpg,yes
PSU 750W Corsair RM750e 2025 80 Plus Gold Fully Modular White,8980,https://www.anhoch.com/storage/media/cp-9020292-eu_1.jpg,yes
"PSU 1000W Sharkoon Rebel P20 White ATX 3.1 Cybenetics Plus GOLD, Modular, Zero RPM 120mm Fan,12VHPWR",10980,https://www.anhoch.com/storage/media/rebelp20750wh.jpg,yes
PSU 750W Corsair RM750e 2025 80 Plus Gold Fully Modular Black,8980,https://www.anhoch.com/storage/media/cp-9020295-eu_1.jpg,yes
PSU 850W Corsair RM850e 2025 80 Plus Gold Fully Modular Black,9980,https://www.anhoch.com/storage/media/cp-9020296-eu_1.jpg,yes
"PSU 850W Sharkoon Rebel P20 White ATX 3.1 Cybenetics Plus GOLD, Modular, Zero RPM 120mm Fan, 12VHPWR",9480,https://www.anhoch.com/storage/media/rebelp20750wh.jpg,yes
"PSU 850W Gigabyte UD850GM PG5 Real Power 80Plus GOLD, Modular, 120mm Fan PCIe Gen 5.0 Ready 12VHPWR",9480,https://www.anhoch.com/storage/media/gpud850gmpg5-1.jpg,yes
PSU 300W SBOX PSU-300/R Real Power 120mm Fan,1190,https://www.anhoch.com/storage/media/psu-300-(1)___thumb_600_600.jpg,yes
PSU 1000W MSI MPG A1000G PCIE5 80 PLUS Gold Modular 12VHPWR,10980,https://www.anhoch.com/storage/media/mpga1000gpcie5.jpg,yes
PSU 650W Gigabyte P650SS Real Power 80Plus Silver120mm FDB Fan Black,3680,https://www.anhoch.com/storage/media/gp-p650ss.jpg,yes
"PSU 1000W BE Quiet! Pure Power 13 M 80+ Gold Full Modular, PCIe Gen 5.1 Ready 12VHPWR",11980,https://www.anhoch.com/storage/media/bp028eu_1.jpg,yes
"PSU 1200W BE Quiet! Pure Power 13 M 80+ Gold Full Modular, PCIe Gen 5.1 Ready 12VHPWR",14980,https://www.anhoch.com/storage/media/bp029eu_1.jpg,yes
"PSU 1000W Gigabyte UD1000GM PG5 ICE 80Plus GOLD, Modular,120mm Fan PCIe Gen 5.0 Ready 12VHPWR White",11980,https://www.anhoch.com/storage/media/gp-ud1000gmpg5ice.jpg,yes
"PSU 750W Gigabyte UD750GM PG5 V2 80Plus GOLD, Modular,120mm Fan PCIe Gen 5.0 Ready 12VHPWR",7180,https://www.anhoch.com/storage/media/gp-ud1000gmpg5v2.jpg,yes
"PSU 1600W Gigabyte UD1600GM PG5 AI TOP 80Plus PLATINUM, Modular,120mm Fan PCIe Gen 5.0 Ready 12VHPWR",23980,https://www.anhoch.com/storage/media/ud1600pmpg5.jpg,yes
