name,price_mkd,image_url,source,in_stock
Графичка картичка Lenovo Quadro T1000 8GB GDDR6,41590,https://50cdn.gjirafamall.tech/images/7b1c39b2-2b90-4caf-98fa-d92a8e6513ca/7b1c39b2-2b90-4caf-98fa-d92a8e6513ca.jpeg,gjirafa50,no
"Графичка картичка GIGABYTE GeForce RTX 5060 Ti WINDFORCE MAX OC 8G, 8GB GDDR7, PCI-E 5.0, црна",50290,https://50cdn.gjirafamall.tech/images/58279f7c-7976-40fb-b776-197f45b3350b/58279f7c-7976-40fb-b776-197f45b3350b.jpeg,gjirafa50,no
Kartelë grafike AFOX GeForce 210 512MB DDR3,2590,https://50cdn.gjirafamall.tech/images/3ab37523-ccac-4b4c-9990-74b7b9371f5f/3ab37523-ccac-4b4c-9990-74b7b9371f5f.jpeg,gjirafa50,no
Графичка картичка HP Quadro T1000 8GB GDDR6,68390,https://50cdn.gjirafamall.tech/images/6d01f1f3-53db-4fb1-8a5a-373f1c62deb4/6d01f1f3-53db-4fb1-8a5a-373f1c62deb4.jpeg,gjirafa50,no
Графичка картичка PNY Quadro T1000 4GB GDDR6,30490,https://50cdn.gjirafamall.tech/images/a3a23f9a-94ae-4494-822a-9fb8e1af5ebe/a3a23f9a-94ae-4494-822a-9fb8e1af5ebe.jpeg,gjirafa50,no
"Графичка картичка GIGABYTE GeForce RTX 5060 AERO OC 8G, 8GB GDDR7, PCI-E 5.0",31390,https://50cdn.gjirafamall.tech/images/e5bb86d1-6bd5-463d-99e2-ae81111eba3e/e5bb86d1-6bd5-463d-99e2-ae81111eba3e.jpeg,gjirafa50,no
"Përshtatës USB Gembird A-CM-HDMIF-04, i zi",1090,https://50cdn.gjirafamall.tech/images/4217b5bc-af54-44a2-bedf-d6c6d17b0389/4217b5bc-af54-44a2-bedf-d6c6d17b0389.jpeg,gjirafa50,no
Кабел PremiumCord USB 2.0 extender за Cat5/Cat5e/Cat6 do 50m,6790,https://50cdn.gjirafamall.tech/images/88b1d80d-bd9d-4100-8138-f375270d9c51/88b1d80d-bd9d-4100-8138-f375270d9c51.jpeg,gjirafa50,no
Графичка картичка AMD Radeon Pro W7700 16GB GDDR6,70790,https://50cdn.gjirafamall.tech/images/de434a47-84fd-45fe-893e-745b52e388aa/de434a47-84fd-45fe-893e-745b52e388aa.jpeg,gjirafa50,no
"Графичка картичка Biostar NVIDIA GeForce 210, 1 GB GDDR3",3290,https://50cdn.gjirafamall.tech/images/3b570239-4937-4424-ad33-1e23fb9fc9e7/3b570239-4937-4424-ad33-1e23fb9fc9e7.jpeg,gjirafa50,no
